"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","A1zNzb href","J8zHNe","bbPy1","ah5Ghc 2","ah5Ghc 3"
"https://www.google.com/maps/place/The+Last+Burga/data=!4m7!3m6!1s0x95bcc9d97ec11ca9:0xca7efe2d2a298525!8m2!3d-34.6244572!4d-58.5343748!16s%2Fg%2F11vd6qt_60!19sChIJqRzBftnJvJURJYUpKi3-fso?authuser=1&hl=es&rclk=1","The Last Burga","5,0","(18)","·","ARS 10-15 K","Bar","·","","BDB, Carlos Pellegrini 2950","","Cerrado","· Abre a las 7:30 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzfPq5N3fiVfhVSqBQTgwS5UNSo9cPCsmYbAKr_M36JwiuAbNv15gs4l7Q69lISThYpXYoBw2PQNYyFEmXH5zdkQYwUjUfPAQrbupTDbygxRgdYoSUI1d8PWaAjWYtf0xhLq9L2DQeMjO8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La mejor","https://www.google.com/viewer/chooseprovider?mid=/g/11vd6qt_60&g2lbs=AIBNGdX6qBteYjkhfkTnHuwTYaBziWGJF40myUvM32uuxS1SFnkwFUlNISFWjIkG380gX9oTobzCaRtXpeatTioAHpc_CoYtCalGtDbG8lQsmAAFRlTaGUc%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ujdtae_RLaqS0PEP_uDVoAQ&ei=ujdtae_RLaqS0PEP_uDVoAQ&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","de zona oeste... nada que envidiarle al mc !"""
"https://www.google.com/maps/place/El+Patron+del+truck/data=!4m7!3m6!1s0x95bcc7e828c26dbd:0x5ce1ff62d69667a1!8m2!3d-34.6607645!4d-58.5777918!16s%2Fg%2F11hmsxb8cx!19sChIJvW3CKOjHvJURoWeW1mL_4Vw?authuser=1&hl=es&rclk=1","El Patron del truck","4,6","(223)","","","Hamburguesa","·","","Pres. Juan Domingo Perón 1013","","Cerrado","· Abre a las 7:30 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQNoks4cYswrvv9xd6iYYezSKk5A4QnjJNZybAxDl4V3tDkfwIl4o7jXCCSOjNWp5uSutakK4Q2CGbD3bdVMdEoOJnvDE-Bzy8WweTsJt6OhFq9wBWEESeAk1fyVw3i8vE8dI3=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La mejores","https://www.google.com/viewer/chooseprovider?mid=/g/11hmsxb8cx&g2lbs=AIBNGdU-CvXRaPJVZN3wDqSc0GqjPpF6mhfHbUmN0oNux-mBCMpsjVtAJEwtcwmLB6--wYFaMdcdJgcaJ931BbnoWoXRmNRIogEvw9bq-RC5C8ZPTn-Jk6E%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ujdtae_RLaqS0PEP_uDVoAQ&ei=ujdtae_RLaqS0PEP_uDVoAQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","del oeste y al mejor precio!"""
"https://www.google.com/maps/place/Bulls+Burgers/data=!4m7!3m6!1s0x95bccbeee58ae455:0x38cf07c2cd244b45!8m2!3d-34.6595213!4d-58.5428483!16s%2Fg%2F11jwyr8znf!19sChIJVeSK5e7LvJURRUskzcIHzzg?authuser=1&hl=es&rclk=1","Bulls Burgers","4,5","(132)","","","Hamburguesa","·","","Av. Eva Perón 71","","Cerrado","· Abre a las 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipP1dY1k55zsqqYYUTyKa6MFbDsdDCrHPE_YJ8E=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente servicio , rica","https://www.google.com/viewer/chooseprovider?mid=/g/11jwyr8znf&g2lbs=AIBNGdV14Dmkm28XhcB2XtYZKWDBFqsGtB1W3wd2wvNEbvvGiwmmIjd091k00R8DKVpuje73gY0B2sQe-B4__g8bwzsi0tqj1nWENIq3Zzje8WhSyust7rk%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ujdtae_RLaqS0PEP_uDVoAQ&ei=ujdtae_RLaqS0PEP_uDVoAQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","y una porción de papas abundantes."""
"https://www.google.com/maps/place/Souche+Company/data=!4m7!3m6!1s0x95bcc7003466a29b:0x2e98b210d4774006!8m2!3d-34.6457391!4d-58.5666078!16s%2Fg%2F11ycg6k_zn!19sChIJm6JmNADHvJURBkB31BCymC4?authuser=1&hl=es&rclk=1","Souche Company","4,8","(100)","·","ARS 10-20 K","Hamburguesa","·","","Castelli 424","","Cerrado","· Abre a las 8 p.m.","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFNu0gK18XxY32jqqyDkNcgSGa-rfxpF98mwrB9qG-_yMn5d_zvM9fB5hmCrJ3E18_lpJalNQx2-qkV4KQbrNiPBNodsXxfBWUR2tbcHRUE5VOQB5TGraFpOJvn8TBo5zMWXsAc7FhHl3Znc9dq88Ib48nr-hIjji773MM1YcW4qza-yCl5BsEKWw=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La","https://www.google.com/viewer/chooseprovider?mid=/g/11ycg6k_zn&g2lbs=AIBNGdXZYaAeYQM6jfTU0oE5gz8xvFo5tpMy7pFDxN3zvbETf8M2ZeNyjgH59ET0QLa4b8-IDRUcC2I1fqQJj07L9PgqEeYImvOvdRk9HLwhEZ7cMfel1aY%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ujdtae_RLaqS0PEP_uDVoAQ&ei=ujdtae_RLaqS0PEP_uDVoAQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","muy ricas y las papas  sazonadas muy buenas."""
"https://www.google.com/maps/place/La+Birra+Bar+Ramos+Mej%C3%ADa/data=!4m7!3m6!1s0x95bcc7e77a21dac3:0xb2336bcb4b744164!8m2!3d-34.6425416!4d-58.5627074!16s%2Fg%2F11j7fw0nqh!19sChIJw9oheufHvJURZEF0S8trM7I?authuser=1&hl=es&rclk=1","La Birra Bar Ramos Mejía","4,4","(1644)","·","ARS 20-30 K","Bar","·","","·","Mariano Moreno 239","Cerrado","· Abre a las 6 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyP5Fq5oEp0Jc1AUn_WLHMBruC8uTmbjyH39EFm5iBfmYIFMmR1k4y_jjetyKEbv9dDWvuAHNpa47c_QfIhZ7XJA3203sHSGiAnSsVuM9N_viEDvG_QtNM2I9DM1YWkHfNRTdgZJ_PisFU=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy ricas las","https://www.google.com/viewer/chooseprovider?mid=/g/11j7fw0nqh&g2lbs=AIBNGdU7rJrR8fMCsJYJ6wrAZNDPLsNKxAhBKAFOlETm3atPGA1PjGBD4vW_ycryyfiKdHT2KritT-ZcaokK5hZhknPoHJ0RJpOQZ-QccETQdrrkniKJeQI%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=ujdtae_RLaqS0PEP_uDVoAQ&ei=ujdtae_RLaqS0PEP_uDVoAQ&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas",", buen sabor a carne real."""
"https://www.google.com/maps/place/Piggy/data=!4m7!3m6!1s0x95bcc90708ebcc89:0x329d7d86e07ada31!8m2!3d-34.6577695!4d-58.4760702!16s%2Fg%2F11mq4m5k0l!19sChIJiczrCAfJvJURMdp64IZ9nTI?authuser=1&hl=es&rclk=1","Piggy","4,9","(213)","","","Hamburguesa","·","","Homero 2082","","Abierto","· Cierra a las 11:30 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwwGGVRpq7aG--9ATP1IydCnl_aqWRJeupNEkH3rW1LZaWdjMfvBYEugVomFjRz-FfzT3KhhBaRt61RuYwVnInxZJMcnTfbaL84ua0O9OBhkYH0qpQNEseHS6mO9woL1xYkUsidiA=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11mq4m5k0l&g2lbs=AIBNGdVe7SuW0NveZyd-Pz2Ucysli5Jyx6dKEeVIRCZ5SOhBDAw1YFRpRU3YmgEup_hfSmTAlv-DvyyfZe54uVzdlDENDnXMhkvsPCKnFGUqw_4QDp9ZZAY%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","dignas de recomendar , muy buena atención"""
"https://www.google.com/maps/place/Lugano+Burger/data=!4m7!3m6!1s0x95bccdba1630cb0b:0xc89634f773c9073a!8m2!3d-34.6870395!4d-58.4697285!16s%2Fg%2F11v111lvnv!19sChIJC8swFrrNvJUROgfJc_c0lsg?authuser=1&hl=es&rclk=1","Lugano Burger","4,9","(32)","·","ARS 10-30 K","Hamburguesa","·","","Calle Lisandro de la Torre 5027","","Cerrado","· Abre a las 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipOYxVzFAddYsvsSNfEX5MY-PVMvYcBa2tERARfj=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Unas de las mejores y más ricas","","","","hamburguesas","qué se puedan degustar!"""
"https://www.google.com/maps/place/LA+BRAVA+BURGER+-+LINIERS/data=!4m7!3m6!1s0x95bcc9af6ef64893:0xa94d7724613c90dd!8m2!3d-34.6499806!4d-58.5239869!16s%2Fg%2F11ybzhp_2d!19sChIJk0j2bq_JvJUR3ZA8YSR3Tak?authuser=1&hl=es&rclk=1","LA BRAVA BURGER - LINIERS","4,8","(461)","·","ARS 10-20 K","Hamburguesa","·","","·","Tonelero 7192","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/p/AF1QipMi_cMGmfpm7sJjOtlvZ1Gs1obkr0xZrDg-vu8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""La","https://www.google.com/viewer/chooseprovider?mid=/g/11ybzhp_2d&g2lbs=AIBNGdXjD4W7alekKqWRt2cO5x_7scHPARqNmY5Vf67QNcRj_tdKfW6X5bLoYrELPmawpkvJ81xhUaIy8gaGenpbBYGQQMdnSYIJHQ536wvaxkVvjkKNHUs%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","y los bastoncitos de mozzarella riquísimos todo exelente!!"""
"https://www.google.com/maps/place/KARNE+BURGER/data=!4m7!3m6!1s0x95bcc92149972a73:0x456c69e0396f8eea!8m2!3d-34.6779669!4d-58.5336476!16s%2Fg%2F11x5skxkw6!19sChIJcyqXSSHJvJUR6o5vOeBpbEU?authuser=1&hl=es&rclk=1","KARNE BURGER","4,8","(17)","","","Hamburguesa","·","","Gascón 599","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/p/AF1QipNSd3f6PkmSHxPvWSKD4pzSCljDz0TQamyYMmGc=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Las mejores","https://www.google.com/viewer/chooseprovider?mid=/g/11x5skxkw6&g2lbs=AIBNGdXNaDWdVvkRiTGtpCd9VzopI-ceWex_G598pQX6ReZeNLoZPJRol7Gz8nUttGNbnK5Ugaq0JKzMXsplKjcEgn2_nwJqjbctODtCmnWun_LBzYMQwyk%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","que he probado."""
"https://www.google.com/maps/place/El+Desembarco+Mataderos/data=!4m7!3m6!1s0x95bcc9092571aab5:0xe1a1ba5407989c52!8m2!3d-34.6535512!4d-58.5071424!16s%2Fg%2F11kqxbjrkn!19sChIJtapxJQnJvJURUpyYB1S6oeE?authuser=1&hl=es&rclk=1","El Desembarco Mataderos","4,4","(510)","·","ARS 20-30 K","Hamburguesa","·","","Martiniano Leguizamón 1599","","Abierto","· Cierra a la 1 a.m.","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGvQiwGBTseQyx7gMFK4nQymfpQnA-z6jD3CNt76pII-n7hrUCJkzAftPWmJndfbQNi8r50-GWBoKmf7Np6X9f5jTNa3m9r-4WJ7Wp_CfuT2fUQDXz8xJYWB33MoZ5WQmY4s057kcMTOOaIZdMcpD-rWitFtGTO9zRo6IQrLYMrzDUB-dgC0hCH=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente atención y las","https://www.google.com/viewer/chooseprovider?mid=/g/11kqxbjrkn&g2lbs=AIBNGdWBC1SRRS9qmFd9iDLncFui37gXefZrtY9nJKhhA6NrrXkzPd5V08C64CzaPAQeNDY4GrKg3sOCWXvo3i4w1NNWzCzbIdHAnbnM4SZI404GGyfZ0dE%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","espectaculares 100% recomendable"""
"https://www.google.com/maps/place/Burger+24+hs+Express/data=!4m7!3m6!1s0x95bcc984d7ca1f0d:0xbc095ce18ba49bf!8m2!3d-34.6737154!4d-58.5018442!16s%2Fg%2F11rb2v89jn!19sChIJDR_K14TJvJURv0m6GM6VwAs?authuser=1&hl=es&rclk=1","Burger 24 hs Express","4,1","(1143)","·","ARS 10-20 K","Hamburguesa","·","","·","Av. Gral. Paz 14080","Abierto las 24 horas","","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzON5ZceF4cS711Nku-AuY-Y48l8knldLS_ClDp6lx-T8YY02Di-EVdTblZnV2bTPzGh618NgFOnUQspK0W1fLJ6N7u7dfAAmbzHQBmXPI-HcrV4KlbgSijQWofdywNHXYyirM2=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""$440 burguer con cheddar, balcón y barbacoa.""","","","","",""
"https://www.google.com/maps/place/LA+BRAVA+BURGER+-+LUGANO/data=!4m7!3m6!1s0x95bcc982982a5525:0x9a60fdf70cd46465!8m2!3d-34.6821131!4d-58.4711205!16s%2Fg%2F11sw2w_x_w!19sChIJJVUqmILJvJURZWTUDPf9YJo?authuser=1&hl=es&rclk=1","LA BRAVA BURGER - LUGANO","4,8","(746)","·","ARS 10-20 K","Hamburguesa","·","","Coronel Martiniano Chilavert 5819","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/gps-proxy/ALd4DhF1U7Oe3ElxzyEtR0V9NFwALw-ppZFT7diDAVW_blmoQtp5Fujz870sYYX5svKyk79YiaQvMUO1fJsoxhYl0w5ci9Ao5R190M9fzjBGdqMzEhR3Gt8_2aODDx_E0GIZf0jT7CuBOqupFA1w1KBHD_PQunKMlo9KqHeliI8bYYdFtrcKe-BeYfm8=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy buena","https://www.google.com/viewer/chooseprovider?mid=/g/11sw2w_x_w&g2lbs=AIBNGdU1cvK3NRoZbykm4xf3ZduNpdgzh00f9SMjSnTU22DvAzSmeU3MenHBBQG4l69w95klBKmqZ-CJ8RJA-bpN34IGWbwlYS2ey6Oo6HgQg7dog01lDlk%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa",", diversas opciones y precio totalmente accesibles"""
"https://www.google.com/maps/place/La+Tercera+Burger/data=!4m7!3m6!1s0x95bcc9f64e33d78f:0x9edb53af8a53a062!8m2!3d-34.6575732!4d-58.4926968!16s%2Fg%2F11v64yhvft!19sChIJj9czTvbJvJURYqBTiq9T254?authuser=1&hl=es&rclk=1","La Tercera Burger","5,0","(6)","","","Hamburguesa","·","","Av. Gral. Eugenio Garzón 5724","","Cerrado","· Abre a las 8 p.m.","https://lh3.googleusercontent.com/p/AF1QipMZ3q1Sfe4qCHvNOd_WoZybMf5pEsOuDDNjE6tb=w80-h177-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Llegaron rapidisimo, muy rica","","","","hamburguesa","y abundante porcion de fritas"""
"https://www.google.com/maps/place/Pilaburgers/data=!4m7!3m6!1s0x95bcc9551dc09699:0x27a3a11f43e28728!8m2!3d-34.6677883!4d-58.5084555!16s%2Fg%2F11x8hs3276!19sChIJmZbAHVXJvJURKIfiQx-hoyc?authuser=1&hl=es&rclk=1","Pilaburgers","5,0","(1)","","","Hamburguesa","·","","Saladillo 2631","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/p/AF1QipNYC7b6wHjXqf2Y-sTbKIz1XcYVDpEKDrXbfNfg=w97-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Súper recomendable.""","","","","",""
"https://www.google.com/maps/place/PICAS+Mataderos/data=!4m7!3m6!1s0x95bcc9793af91e9f:0xcb7a16da6fd11e19!8m2!3d-34.6535512!4d-58.5071424!16s%2Fg%2F11s70whq0d!19sChIJnx75OnnJvJURGR7Rb9oWess?authuser=1&hl=es&rclk=1","PICAS Mataderos","4,4","(753)","·","$$","Hamburguesa","·","","Martiniano Leguizamón 1599","","Abierto","· Cierra a la 1 a.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzTqOCBgvQxYEF65ZUemRnMNhRXesrAq4hh8jMxMAdChRyMBAtxyusor290l4S2w77rVlZcTC7IjgqyN1gxdZWAZWVSfDPW337B7I8aCb63YgZgUkg2d8fxkdhYZjv0zgFh5T-j=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Riquísima la","https://www.google.com/viewer/chooseprovider?mid=/g/11s70whq0d&g2lbs=AIBNGdWgJvc5ydrAPwEzZU4zzAVcSuymcKWC3XEd5cP9IdduCXtftxioCJIhANsUYlVdfgquG3rFmgnSkPT4FAGWZrEVJHQ59siV6HhcawuKQDatTkZmrx4%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&orderType=1&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","vegetariana y las papas fritas exquisitas"""
"https://www.google.com/maps/place/HUEBURGERS/data=!4m7!3m6!1s0x95bcc9359981f26b:0xdb4f96854063303!8m2!3d-34.6674627!4d-58.4760703!16s%2Fg%2F11w9641rbr!19sChIJa_KBmTXJvJURAzMGVGj5tA0?authuser=1&hl=es&rclk=1","HUEBURGERS","4,4","(96)","","","Hamburguesa","·","","Miralla 3176","","Cerrado","· Abre a las 7:30 p.m.","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEGBdxxnz2QM5vab1JsPX65-pFJj5XFUc-4sQUakGieg7XaJDmSw5STLWru7wJdmHhhu2sWYzskzrlcOwbkqavRekuKWPoGpYz23aVzOPDeaC10N78jSXolSqKuKthA-dPOkYHs5EFPJSrfGV_LaUMjHoE064IyOwirVxB52xU45xDL2ZOYV25AJA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Las","https://www.google.com/viewer/chooseprovider?mid=/g/11w9641rbr&g2lbs=AIBNGdU1XEvHSWdmtZk4SO8y8asYwoGoC2ld7BhO4r7rcvplpeTtNMlm3C33GOq99ebnIJWENZSsHo4_7arsRK3zKs1axxfLaFTcgqO3zvFhpnm2ALNqxgM%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","explotadas mal 10/10 y las papas con chedar un lujo😎"""
"https://www.google.com/maps/place/The+Gangsters+Hamburg/data=!4m7!3m6!1s0x95bcc9b14b7382f5:0xd00e2c6477d1d9a2!8m2!3d-34.6789048!4d-58.5344053!16s%2Fg%2F11slbppy6p!19sChIJ9YJzS7HJvJURotnRd2QsDtA?authuser=1&hl=es&rclk=1","The Gangsters Hamburg","4,6","(154)","","","Hamburguesa","·","","FOC, Alvear 4011","","Cerrado","· Abre a las 6 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxSU0gDjQnctsdpcHdyShK0zOqQLa6HyFi5utU6bvrNflawcD9jFk9McHhIcMRcpc7Jiw9Wr_5K7-_5ls6AwHJX6e0rWQx3HRoFJtxjPgHmtLAFP1ZPjJQft3uoTZwGMnP5rx9x=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Muy lindo lugar, bien ambientado, la cerveza y","","","","hamburguesas","muy ricas"""
"https://www.google.com/maps/place/Delapanza/data=!4m7!3m6!1s0x95bccf1a894cf12b:0xf95390d4f1120986!8m2!3d-34.6894042!4d-58.4748398!16s%2Fg%2F11xggzkqwq!19sChIJK_FMiRrPvJURhgkS8dSQU_k?authuser=1&hl=es&rclk=1","Delapanza","4,7","(65)","·","ARS 10-15 K","Hamburguesa","·","","Guaminí 5101","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEbvbAXFYZi5gR5tBu7OsQlct8O2aXM3oYHayaLDEuAzepbSkXg4ww0ghraWsx5pb4YSJ6ssgq0yCOBXHs6y1tcCykv64gtCGYBjqW6WwXtnfi-z5K6qSEZWWO7YpLYoM623qaVXRpyqRe9EYm5ssJtryocMjnqAA6mt8rNxtR0n6vXjED4Ia7N=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Excelente la","https://www.google.com/viewer/chooseprovider?mid=/g/11xggzkqwq&g2lbs=AIBNGdWPFo4mLNAn32LP3djBuypw7-wdrbKVBXQRMgL7jBj_XPGLd_ybDs7uvC--LIFGVk1AMZ3PMq52fD7O_NyvU3f2HL6fEQkopI-GNXIKIPRvqpY8r5c%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesa","doble con queso!!👌"""
"https://www.google.com/maps/place/Madero+Burger+%26+Beer/data=!4m7!3m6!1s0x95bcc98aa350e89d:0xf64e9ac22d9a171b!8m2!3d-34.6865323!4d-58.507264!16s%2Fg%2F11fs8vt69c!19sChIJnehQo4rJvJURGxeaLcKaTvY?authuser=1&hl=es&rclk=1","Madero Burger & Beer","4,8","(18)","","","Hamburguesa","·","","Junín 586","","Cerrado","· Abre a las 7 p.m.","https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxdHVjUVgzjpqeKZSlEuQX-7dEgQvknxWSQlQRtXe0eii2tNRphGntwF-GTWta5pBWieV-EzydXD8Ur0TcFLdspoXGsOtr5nxh_2v6FXGBQ-cmXUX-qRQpHWjMCfImNi5LyB13d=w163-h92-k-no","","Consumo en el lugar","","","","Para llevar","Entrega a domicilio"
"https://www.google.com/maps/place/Don+Mario+Burgers/data=!4m7!3m6!1s0x95bcc956d3870f2d:0xd166ff6652b78a5e!8m2!3d-34.6754566!4d-58.4701883!16s%2Fg%2F11xf125951!19sChIJLQ-H01bJvJURXoq3Umb_ZtE?authuser=1&hl=es&rclk=1","Don Mario Burgers","5,0","(6)","","","Restaurante","·","","C. Jose Pablo Torcuato Batlle y Ordoñez 5371","","Cerrado","· Abre a las 7:30 p.m.","https://lh3.googleusercontent.com/p/AF1QipNE6EjaXsseQKcbbvmdFeNPdBNU9qfFiciKCFXd=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Locura las","","","","hamburguesas",", carne de excelente calidad y todo al momento."""
"https://www.google.com/maps/place/BURGER+UP+Emilio+Castro/data=!4m7!3m6!1s0x95bcc9453c43b4dd:0xe73141911bb86ca9!8m2!3d-34.6548023!4d-58.5218417!16s%2Fg%2F11w9yw6nr7!19sChIJ3bRDPEXJvJURqWy4G5FBMec?authuser=1&hl=es&rclk=1","BURGER UP Emilio Castro","4,4","(102)","·","ARS 15-20 K","Hamburguesa","·","","Av. Emilio Castro 7445","","Abierto","· Cierra a las 11:30 p.m.","https://lh3.googleusercontent.com/p/AF1QipPwTjqbPivHZnhwsAw-67U8Dd-fz6LS3inrbHvM=w138-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Super ricas","https://www.google.com/viewer/chooseprovider?mid=/g/11w9yw6nr7&g2lbs=AIBNGdWc8ojxgE6r3QYs-pqq_njMuTbk0zwzYlxSUUSHMHmC0HBmGgy8APCySjvAbx9i-pIkPy16shj5SQbPi7N8lkusoL23Vzg9FL-TiAdcQnGNkiLkLFI%3D&hl=es-US&gl=us&authuser=1&fo_m=MfohQo559jFvMUOzJVpjPL1YMfZ3bInYwBDuMfaXTPp5KXh-&utm_source=tactile&gei=zTdtaY-rPMLx0PEPgYXXyQI&ei=zTdtaY-rPMLx0PEPgYXXyQI&fo_s=OA&opi=79508299&ebb=1&cs=0&foub=mcpp","Pedir en línea","","hamburguesas","Mejor take away"""
